Name,text,Likes,Time
@khoktrenpho,hat nhu lon nhung ma toi thich lon,1,2024-11-16T10:32:05Z
@Veigarhayho,"00:46 = ""Mưa nhắc anh còn đó đam mê vội trao để rồi khô héo...""",6,2024-11-16T06:52:38Z
@sonluu5337,✌️,1,2024-11-15T23:07:51Z
@thanhhtungg8232,nghiện,1,2024-11-15T19:24:55Z
@LaHung-r4p,Gia lai phú túc phú yên,1,2024-11-15T11:31:37Z
@LaHung-r4p,Về khu đất trống để thấy mình huynhoangf,1,2024-11-15T11:31:23Z
@LaHung-r4p,Dòng nhạc của gia lai Daklak,1,2024-11-15T11:30:56Z
@LaHung-r4p,A từng ước mình là con hồ nhìn ngắm e mãi trên mặt trời,1,2024-11-15T11:30:09Z
@nagarocket8720,mãi iu,1,2024-11-15T06:20:51Z
@ULàTrờiFB-t6r,hay quá,1,2024-11-15T01:01:39Z
@AnhTrần-f8z,Nghe beat giống earfquake vậy,1,2024-11-14T14:43:27Z
@ThùyDươngĐỗ-x5k,Cho mình hỏi giọng ở đầu bài có phải của Justa Tee khoong ak,1,2024-11-14T13:25:13Z
@HaiLe-FFQ1811,"có ai giống mình không 
cái đoạn  : Em như giọt nước trong veo , xoá hết ưu phiền băng qua ngọn núi vòng vèo ! 
nghe thật sự rất là hay , khó tả cảm xúc luôn ý ❤",23,2024-11-14T03:51:20Z
@hanreyboy,Hay lướt qua 1 đoạn,1,2024-11-14T00:01:44Z
@nguyenngocvinh8969,Lái xe nghe nhạc này phê ghê,5,2024-11-13T16:22:47Z
@tuongcuopdeptrai,ra bài nào cũng nghe phê quá Vũ ơi,1,2024-11-13T16:02:53Z
@NathanVu20xx,1:18,2,2024-11-13T15:19:43Z
@khaduong9444,Тут даже тапать не надо и нет рекламы,2,2024-11-13T13:42:26Z
@minhchamchi27,hay quá,1,2024-11-13T12:26:56Z
@GagsHsh-n5y,.,1,2024-11-13T11:27:15Z
@phonghuynh-n5x,.,1,2024-11-13T09:47:50Z
@triet.tristan,"nghiện rồi, hay thật",1,2024-11-13T02:51:39Z
@ĐôngLêvăn-w7f,bài hát rất hayy tâm trạng riêng của mỗi người,1,2024-11-13T01:50:11Z
@SV.NguyễnHoàngAn,"Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh (em, em, em)
Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện (chỉ cần có em hàn thuyên)
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu?
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

(BINZ rap)
Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi, trẻ con chơi kìa, vui nhỉ?
Anh ơi, ở bên kia là hoa gì?
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh?
Sao nhìn ai cũng vội vã vậy?
Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em (chưa là em)
Cho đến khi anh thấy đôi mắt đen lay láy
Thầm nhìn anh một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm, đôi lúc khiến anh thầm nghĩ
Liệu không phải em? (Em, em, em)
Lòng tin là thứ anh không đặt cược
Nếu không phải em (em, em)
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn và cảm giác em hôn
Hơn tất cả những gì anh có thể định nghĩa
Anh cảm ơn nỗi đau đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh
(Em, em, em)
Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên (chỉ cần em, chỉ cần em)
Cùng anh kể chuyện (chỉ cần có em hàn huyên)
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu? (Tìm ở đâu?)
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",14,2024-11-12T09:49:45Z
@SV.NguyễnHoàngAn,"THÍCH BINZ KIỂU NÀY. CÁ NHÂN MÌNH THẤY VERSE CỦA BINZ TRONG BÀI NÀY RẤT LÀ BINZ CỦA 2018, CÒN HAY HƠN CẢ HIT ME UP",10,2024-11-12T09:27:04Z
@xuyenhuynh4811,❤️,1,2024-11-12T04:27:22Z
@trungtruong5247,Không hay,0,2024-11-10T16:28:42Z
@thuhien6219,"Mỗi lần căng thẳng buồn hay chán nản nghe "" Bình yên "" cảm thấy như được an ủi.",3,2024-11-10T16:10:41Z
@leangquan2441,"có Giang còi trong bìa này hả 
=)",1,2024-11-10T13:45:44Z
@duykim1657,màu mv đẹp quá,1,2024-11-10T03:46:30Z
@bongdacamxuc91,Chê,0,2024-11-09T08:58:22Z
@EriK1997HN,Tháng này 30 tr nha,5,2024-11-09T04:22:05Z
@RHRadian,Tolong berikan terjemahan indonesia juga. Karena saya suka lagi ini dan mungkin orang indonesia lainnya juga suka,7,2024-11-08T10:05:56Z
@tranothaonhi8450,"Trời ơi, càng nghe càng hay ý. Đoạn rap của anh Binz cũng dính cáaa",1,2024-11-08T01:32:05Z
@scaryteacherLMAO,"9/11/2024 ngày mà nyc lên xe hoa :) ai rồi cũng sẽ hạnh phúc chỉ là không cùng nhau , anh muốn thấy e mặc váy cưới , thứ mà anh không làm được cho em , chúc em mãi bình yên như cái tên bài hát của Vũ  *PTTA 11/11/2022*",12,2024-11-07T14:14:41Z
@kanhctes1tgioii,tr tui mê bài của a này quó TT,0,2024-11-07T12:34:23Z
@vanuc5356,Thank you so kuch,1,2024-11-07T09:04:29Z
@giabaotruong5932,.,0,2024-11-06T15:12:54Z
@Caoduong-ej1,"Mình không hay nghe nhạc của Vũ. Tuy mình là con trai nhưng mình đã khóc khi nghe bài hát này. Mình từng trải qua một mối tình kéo dài 3 năm mà mình từng nghĩ và mong ước tình yêu ấy sẽ trôi êm đềm và đi cùng người ấy đến hết đời. Tuy nhiên chúng mình đã không thể cùng nhau giữ trọn vẹn tình yêu ấy và người ấy sau đó cũng đã lên xe hoa cùng người yêu mới. Suốt 2 năm sau đó, mình tự vấn và chọn cách tự giãn cách bản thân với người khác, hay thậm chí là khước từ những tình cảm người khác trao cho.
Đến khi một trong những người mình đang trò chuyện gửi bài này cho mình với lời nhắn “Em mong anh sẽ bình yên, dù yêu thương đích thực lần nữa sẽ đến muộn, nhưng chắc chắn sẽ đến. Quá khứ là phép thử, hiện tại là phép đo, còn tương lai là đáp án”

Mình chợt tỉnh ngộ mình đã tự làm bản thân u uất, ưu phiền bấy lâu nay.  Mình hứa từ giờ sẽ mở lòng trở lại và đáp lại những tình cảm được trao.

Cảm ơn Vũ ❤",15,2024-11-06T12:37:30Z
@yenvu148,Bất ngờ nghe dc bài hát hay quá 🎉🎉🎉🎉,0,2024-11-06T11:21:38Z
@rhysterjames5373,"Mình nghĩ Jpop xứng đáng có 1 danh sách nhạc OST và nhạc không phải OST. Vì nhiều nghệ sĩ Nhật xứng đáng được công nhận vì những tác phẩm độc lập của họ thay vì chỉ được biết qua OST của một số bộ anime.
Ví dụ như Bump of Chicken và Galilei Galileo đều có những sản phẩm khá hay mà không phải OST :v",1,2024-11-06T09:01:00Z
@phanmy3688,Sao nhớ SG quá. Nhớ tuổi trẻ quá,0,2024-11-06T06:51:09Z
@napoleonpham5903,.,0,2024-11-06T04:05:46Z
@Kjdz,Nghe miết luôn,0,2024-11-06T03:13:57Z
@hieuttran9393,Hay ạ,0,2024-11-05T14:58:26Z
@haanhaan7168,Phải nói nhạc việt nam gần đây rất nhiều bài rất hay nghe mãi không chán trong đó có bài tôi đang nghe,2,2024-11-05T14:21:41Z
@Skibiditoilet-6666,2024 e phải học thuộc bài này để mai lên trường hát,1,2024-11-05T14:07:09Z
@nguyenphongkhue6649,mỗi ngày nghe 2 -3 lần <3,0,2024-11-05T12:49:03Z
@nhathuybui6881,hayyy,0,2024-11-05T03:03:26Z
@nuongnguyen1257,hay thật sự,0,2024-11-05T02:52:51Z
@thanhhang-hadu8418,"5/11 e vẫn đag nghe, chỉ là hy vọg kiếp sau mog là ko gặp lại A",0,2024-11-04T18:07:19Z
@MèoNgoan2501,Hay quá đi,0,2024-11-04T03:38:54Z
@leoleoleo9653,.,0,2024-11-04T02:11:37Z
@loanto3544,Xuân Dần Auto...,0,2024-11-03T19:49:15Z
@huyenthanh2323,tôi khẩn thiết quý công ty làm ngay một bản lyrics video ạ,0,2024-11-03T11:47:49Z
@manhnguyen4206,"bài nhạc quá hay ,mv quá gần gũi vs ng` xem = đỉnh",0,2024-11-03T10:20:53Z
@beanbeanchanel7566,"Rõ ràng màu nhạc tươi mới nhưng mình luôn nhớ đến nyc, nhạc thật sự rất hay 😊",0,2024-11-03T09:30:01Z
@ManMan-mg1dc,Rất nhiều cảm giác thực về trái tim ❤️,0,2024-11-03T07:03:46Z
@thtrang27,mê quá ạaa 😭,0,2024-11-03T05:20:53Z
@leoleoleo9653,.,0,2024-11-03T02:27:47Z
@Phan.Quyen.2012,Bình yên? Ở đâu 🥲,1,2024-11-02T15:31:15Z
@dieuhuyennguyen-bf3ls,2/11/2024,0,2024-11-02T14:39:37Z
@meomeo_ad,hay chet di duoc😭,0,2024-11-02T06:06:46Z
@brgamex1206,Thằng nào còn chê dc binz bài này nữa thì bố m cũng chịu đàn gảy tai trâu,0,2024-11-02T01:13:38Z
@Giabao-vn-q3o,S ra bài nào củng suy vậy anh🥺,2,2024-11-01T13:17:41Z
@Magic-ou1gc,quá dính,1,2024-11-01T13:03:35Z
@LinhNguyen-yt8or,mình rất thích chất Nhạc của Vũ,1,2024-11-01T13:02:02Z
@vuvohoang9085,"Bình yên của Vũ là ngắm nhìn cuộc sống
Bình yên của cô gái là bữa cơm gia đình
Bình yên của bác bảo vệ là đam mê tuổi trẻ
Bình yên của anh sửa xe là niềm vui của con",1,2024-11-01T05:21:46Z
@05.nguyenangchung64,Yt đề xuất và tôi thấy nó hợp lạ thường😂😂,1,2024-11-01T00:29:09Z
@napoleonpham5903,.,1,2024-10-31T16:55:34Z
@LinhNguyễn-w9n,"Tớ từng nghe nhiều bài của Vũ, nhưng đây là bài đầu tiên tớ replay nhiều đến thế, có lẽ bài hát chính là tâm trạng của tớ hiện tại, mong bản thân và mọi người tìm được chính mình, tìm được bình yên ^^",7,2024-10-31T15:05:50Z
@luudv.193,.,1,2024-10-31T15:02:46Z
@tonghop3003,"Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh
Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện
Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

[Rap] 1:20
Đạp xe bên hoàng hôn
Và em luôn ngồi sau  
Tay ôm bụng anh 
Vu vơ bài ca, em hay quên lời
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa, vui nhỉ
Anh ơi ở bên kia là hoa gì? 
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ, bình yên thật xa xỉ có lẽ lúc đó bên cạnh chưa là em 
Cho đến khi anh thấy, đôi mắt đen lay láy thầm nhìn anh một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh tình yêu là gì 
Anh cứ ngỡ là những cơn sóng ầm ĩ ..
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em, lòng tin là thứ anh không đặt cược 
Nếu không phải em, bình yên là thứ anh không chạm được 
Bởi vì cách em nhìn, và cảm giác em hôn 
Hơn tất cả những gì anh có thể định nghĩa
Anh cám ơn nỗi đau, đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em
Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện
Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",8,2024-10-31T14:12:53Z
@nhiUyển-h4v,mê quá sốp oi=)),1,2024-10-31T13:23:46Z
@leoleoleo9653,.,1,2024-10-31T02:24:50Z
@healingnaturemelodies_86,"hai từ thôi ""xuất sắc """,2,2024-10-30T15:51:01Z
@luudv.193,.,1,2024-10-30T14:55:09Z
@lylynguyen9370,dm thang gay😊l,0,2024-10-30T14:44:06Z
@manhngo8999,.,1,2024-10-30T12:13:20Z
@baopham432,.........,1,2024-10-30T11:57:42Z
@trongtran9978,Bạn này người hàn quốc mà hát tiếng việt tốt nhỉ😂,2,2024-10-30T04:23:26Z
@TuanAnh-y4u,Hoài niệm quá 😊,1,2024-10-29T16:37:12Z
@hamypham4324,q,1,2024-10-29T16:16:13Z
@ChopA-t1w,"Con gái ấy xinh đẹp đấy nhỉ, và xin chúc mừng ca sĩ xang tác nhạc này rất là hay tuyệt vời chăm hoa nak",1,2024-10-29T15:12:51Z
@tiemnhackyuc,"bị nghiện bài này, trong đầu lúc nào cũng lặp lại điệp khúc😅😅",1,2024-10-29T02:42:46Z
@khắcduynguyễn-t1f,Bình yên bia quá cho tui bia đi,1,2024-10-29T01:46:01Z
@hunghung5986,"Bài bình yên ý nghĩa là j v
Sao nghe tựa ban đầu thấy hạnh phúc
Mà nội dung như hoài niệm và buồn v",1,2024-10-29T01:40:23Z
@depzaihuy1900,7,1,2024-10-28T16:13:14Z
@LệHuyềnNguyễn-r4t,"10 điểm luôn chú Vũ ơi
Mặc dù xem trễ xíu.Bài hát mang đầy ý nghĩa và cảm xúc, nói chung rất hay,gu con đó chúu ❤❤,mong chú ra thêm nhiều bài nữa ạa❤❤",1,2024-10-28T15:39:55Z
@phucuong26,Trời ơi nghe nổi da gà...,1,2024-10-28T14:27:43Z
@blinkwindows4385,Nhạc hay,1,2024-10-28T11:50:28Z
@thongtang5111,concept nos cu mid mid,1,2024-10-28T11:15:49Z
@LTB-Yummi,"Thực sự rất tuyệt khi nghe chú độ mixi tâm sự cùng giai điệu bài nhạc này cất lên . Thực sự rất nhiều câu chuyện ùa về khuấy lên cảm xúc từ tận sâu trong lòng 
From mixi with love ❤",1,2024-10-28T05:53:01Z
@ChiNguyen-qr7zn,.,1,2024-10-28T03:48:07Z
@thuongcu1012,"[Lyrics]
Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

[Rap]
Đạp xe bên hoàng hôn
Và em luôn ngồi sau  
Tay ôm bụng anh 
Vu vơ bài ca, em hay quên lời
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa, vui nhỉ
Anh ơi ở bên kia là hoa gì? 
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ, bình yên thật xa xỉ có lẽ lúc đó bên cạnh chưa là em 
Cho đến khi anh thấy, đôi mắt đen lay láy thầm nhìn anh một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh tình yêu là gì 
Anh cứ ngỡ là những cơn sóng ầm ĩ ..
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em, lòng tin là thứ anh không đặt cược 
Nếu không phải em, bình yên là thứ anh không chạm được 
Bởi vì cách em nhìn, và cảm giác em hôn 
Hơn tất cả những gì anh có thể định nghĩa
Anh cám ơn nỗi đau, đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",1,2024-10-27T17:40:36Z
@kookjung5829,"Thật sư rất thích bài hát này. Từng bối cảnh đều có sự bình yên riêng của họ. Có 1 vài bối cảnh và chi tiết làm mình nhớ đến mối tình đâu của mình nên càng thích mv này hơn. Từng có bạn trẻ nói rất nhiều dự định về tương lai, về mai này, về cuộc sống. Nhưng mình lúc đó biết rằng mai này của bạn trẻ ấy sẽ không còn cạnh mình và mình chỉ muốn ở cạnh cậu vì cái nhẹ nhàng và dịu dàng từ nơi cậu. Giờ vẫn còn hụt hẫng rất nhiều về lần đánh mất nhau nhưng cũng có chút buồn cười vê tuổi trẻ. Tuổi trẻ bồng bột với cái "" tôi "" cực cao, cao đến mưcs ai đó không nghe thấy tiếng khóc của người bên cạnh. Cái lúc buồn ấy thật may vì mình có chị gái và em trai bên cạnh chữa lành cho mình. Bài học lớn nhất mình nhận ra là bình yên vẫn luôn ở rất gần chúng ta, nó lẻn loi trong cuộc sống này. Chưa nhìn thấy là do bạn chưa để ý đến hoặc trong tâm trí luôn có 1 kẻ ngốc. Vậy bình yên của bạn là gì? Bình yên của mình là chị gái, là khoảnh khắc cùng bạn bè, là những ngày được nghỉ và đi xem phim, đi dạo 1 mình nhìn thành phố tấp nập, bận bịu, nhìn những gia đình hạnh phúc cùng nhau đi chơi. Có dịp về nhà cũng không nói chuyện nhiều với anh trai và bố vì không có tiếng nói chung, mẹ thì hay trách cứ, đến nhà ngoại chơi thì cũng chỉ thân với ông bà và 1 số người, nhà nội từ trước cũng ít dịp gặp nên không thân thiết như bao nhà. Làm mình thật sự rất mệt mỏi, mình không ghét gia đình mình mà là ghét bản thân. Bản thân quá ít nói, hướng nội mà gia đình không tâm lí, kiên nhẫn nên 2 bên lúc nào cũng làm khó nhau. Mình cũng muốn anh trai mình hiền, tốt tính như bao người anh khác hoặc tốt nhất đừng quan tâm đến mình làm gì, đừng soi xét đến cuộc sống mình làm gì vì chính ra cả 2 chả giúp gì được nhau. Mình cũng muốn bố, mẹ kiên nhẫn lắng nghe mình hơn chứ không phải nghe được 1 câu ko ưng ý liền tát, mắng nhiết. Mình thấy may khi đã ở xa họ, thấy may khi cố chịu đựng những ngày kinh khủng ấy để giờ được sống với chính mình, thấy may khi không phải chịu sự ép buộc và luật lệ cực nghiêm khắc của họ, nhất là mình thấy may khi không hư hỏng và đòi hỏi về cuộc sống. Vì chính mình thấy rời xa nơi toxic ấy đã là yên bình lắm rồi! Với mình ""nhà"" khong phải là nơi chữa lành.",8,2024-10-27T17:38:07Z
